Car_ID,Brand,Model,Year,Fuel_Type_Clean,Transmission_Clean,Engine_CC_Clean,Mileage_Clean,Seating_Capacity_Clean,Service_Cost_Clean,Age,Price_Clean,Battery_Charge_Level,Battery_Specific_Gravity
2284,Maruti Suzuki,Swift,2021,Diesel,Automatic,1000,18.3,5,6300.0,4,328000.0,,
2285,Kia,Carens,2015,CNG,Manual,2000,23.5,7,23600.0,10,1125000.0,,
2286,Hyundai,i10,2019,Diesel,Manual,2500,24.7,5,6300.0,6,1722000.0,,
2287,Volkswagen,Vento,2018,Diesel,Manual,800,23.5,5,9400.0,7,340000.0,,
2288,Skoda,Rapid,2017,CNG,Manual,2000,13.9,5,6100.0,8,1589000.0,,
2289,Renault,Kwid,2022,Diesel,Automatic,1500,10.1,5,23900.0,3,1797000.0,,
2290,Kia,EV6,2020,Electric,Manual,0,15.1,5,5200.0,5,1834000.0,84.3,1.24
2291,Honda,WR-V,2016,Diesel,Manual,2000,13.6,5,19400.0,9,1473000.0,,
2292,Hyundai,Venue,2019,CNG,Manual,1800,18.6,5,17600.0,6,1486000.0,,
2293,Maruti Suzuki,Swift,2015,CNG,Manual,800,22.5,5,12900.0,10,158000.0,,
2294,Hyundai,i20,2015,Petrol,Automatic,1500,19.5,5,22100.0,10,625000.0,,
2295,Skoda,Slavia,2021,CNG,Automatic,1500,28.1,5,9700.0,4,1043000.0,,
2296,Skoda,Octavia,2016,Petrol,Manual,1000,27.5,5,13300.0,9,1467000.0,,
2297,Toyota,Camry,2019,CNG,Manual,2000,13.7,5,10000.0,6,1762000.0,,
2298,Skoda,Octavia,2019,Petrol,Automatic,1000,25.8,5,9300.0,6,991000.0,,
2299,Toyota,Urban Cruiser,2023,CNG,Manual,1000,24.7,5,21900.0,2,2298000.0,,
2300,Toyota,Fortuner,2022,CNG,Manual,1500,21.3,7,22500.0,3,1797000.0,,
2301,Skoda,Slavia,2020,Petrol,Automatic,1800,15.0,5,11200.0,5,2599000.0,,
2302,Tata Motors,Tiago,2020,Diesel,Automatic,1800,23.5,5,20900.0,5,1578000.0,,
2303,Toyota,Camry,2022,Diesel,Automatic,1500,19.4,5,24400.0,3,1289000.0,,
2304,Kia,Carnival,2022,CNG,Automatic,1500,21.4,7,8300.0,3,1910000.0,,
2305,Toyota,Urban Cruiser,2021,Petrol,Manual,2000,20.4,5,5900.0,4,2455000.0,,
2306,Kia,Carnival,2016,Diesel,Automatic,2000,19.9,7,11200.0,9,1546000.0,,
2307,Skoda,Superb,2015,Petrol,Manual,1000,24.9,5,10500.0,10,1363000.0,,
2308,Kia,Carnival,2023,Diesel,Automatic,1500,14.5,7,11900.0,2,2310000.0,,
2309,Hyundai,Verna,2022,CNG,Automatic,2000,27.6,5,6400.0,3,1813000.0,,
2310,Mahindra,Scorpio,2019,Diesel,Manual,1500,14.4,7,13600.0,6,1463000.0,,
2311,Tata Motors,Punch,2018,CNG,Automatic,2000,16.3,5,14800.0,7,1337000.0,,
2312,Volkswagen,Polo,2022,Petrol,Manual,800,22.9,5,11600.0,3,508000.0,,
2313,Renault,Kwid,2023,Petrol,Automatic,1500,12.4,5,11300.0,2,1085000.0,,
2314,Skoda,Kushaq,2016,Diesel,Manual,1500,25.4,5,11500.0,9,1470000.0,,
2315,Toyota,Camry,2017,CNG,Manual,1800,10.6,5,21900.0,8,1497000.0,,
2316,Maruti Suzuki,Swift,2024,Diesel,Manual,1500,28.1,5,16700.0,1,959000.0,,
2317,Mahindra,Bolero,2016,Petrol,Manual,1000,26.2,7,8500.0,9,1043000.0,,
2318,Maruti Suzuki,WagonR,2016,CNG,Automatic,2500,26.8,5,23500.0,9,900000.0,,
2319,Skoda,Rapid,2023,Diesel,Manual,2000,18.7,5,6800.0,2,2476000.0,,
2320,Hyundai,i10,2024,CNG,Manual,2000,12.1,5,14200.0,1,2183000.0,,
2321,Toyota,Urban Cruiser,2015,Diesel,Manual,1000,22.0,5,24100.0,10,277000.0,,
2322,Volkswagen,Taigun,2019,CNG,Automatic,1500,22.6,5,13700.0,6,1565000.0,,
2323,Honda,Amaze,2016,Electric,Manual,0,23.0,5,23500.0,9,1168000.0,,
2324,Maruti Suzuki,Dzire,2018,Petrol,Manual,1000,25.3,5,19500.0,7,1105000.0,,
2325,Toyota,Fortuner,2018,CNG,Manual,1500,22.8,7,12900.0,7,1441000.0,,
2326,Kia,Seltos,2021,CNG,Manual,1500,21.0,5,19600.0,4,1674000.0,,
2327,Renault,Triber,2019,Petrol,Automatic,1000,19.8,7,18300.0,6,323000.0,,
2328,Hyundai,Creta,2024,CNG,Manual,2000,12.7,5,14300.0,1,2180000.0,,
2329,Tata Motors,Tiago,2016,Petrol,Manual,1200,18.2,5,14400.0,9,1078000.0,,
2330,Renault,Kwid,2018,Diesel,Automatic,1500,26.8,5,18300.0,7,1220000.0,,
2331,Hyundai,i10,2017,Diesel,Automatic,2500,16.4,5,18900.0,8,1606000.0,,
2332,Kia,Seltos,2021,CNG,Automatic,1500,11.4,5,16100.0,4,1755000.0,,
2333,Kia,EV6,2023,Electric,Manual,0,20.6,5,12200.0,2,2048000.0,100.0,1.274
2334,Tata Motors,Altroz,2016,Diesel,Manual,1000,20.4,5,14100.0,9,235000.0,,
2335,Volkswagen,Vento,2018,CNG,Automatic,2000,25.2,5,12900.0,7,1597000.0,,
2336,Toyota,Fortuner,2023,CNG,Manual,1500,12.6,7,5300.0,2,2444000.0,,
2337,Skoda,Rapid,2017,Diesel,Automatic,2000,27.1,5,9000.0,8,1830000.0,,
2338,Skoda,Slavia,2021,Diesel,Automatic,1000,24.4,5,23600.0,4,545000.0,,
2339,Toyota,Urban Cruiser,2023,Petrol,Manual,1200,20.5,5,16400.0,2,631000.0,,
2340,Renault,Kwid,2018,Diesel,Automatic,1500,28.1,5,19400.0,7,1138000.0,,
2341,Toyota,Urban Cruiser,2024,CNG,Manual,1000,23.1,5,17900.0,1,550000.0,,
2342,Skoda,Rapid,2022,Diesel,Manual,2000,17.9,5,16800.0,3,2507000.0,,
2343,Toyota,Urban Cruiser,2017,CNG,Manual,1500,22.8,5,19100.0,8,722000.0,,
2344,Volkswagen,Virtus,2015,CNG,Automatic,2000,14.6,5,10600.0,10,1277000.0,,
2345,Hyundai,i20,2024,Petrol,Manual,1500,25.6,5,14600.0,1,1106000.0,,
2346,Skoda,Octavia,2021,Petrol,Automatic,1000,11.3,5,8800.0,4,1248000.0,,
2347,Honda,City,2023,CNG,Automatic,1200,12.9,5,20700.0,2,1054000.0,,
2348,Skoda,Superb,2024,CNG,Automatic,1000,20.1,5,13200.0,1,1217000.0,,
2349,Skoda,Slavia,2017,Petrol,Manual,1200,12.4,5,8800.0,8,1649000.0,,
2350,Honda,City,2016,Petrol,Manual,1500,25.5,5,5900.0,9,621000.0,,
2351,Honda,Jazz,2015,CNG,Manual,1000,20.2,5,17200.0,10,1138000.0,,
2352,Tata Motors,Punch,2016,Petrol,Automatic,2500,16.6,5,8000.0,9,1472000.0,,
2353,Maruti Suzuki,Ertiga,2022,Petrol,Manual,1800,26.0,7,10000.0,3,1738000.0,,
2354,Tata Motors,Harrier,2018,CNG,Automatic,2000,16.8,5,16400.0,7,1329000.0,,
2355,Mahindra,XUV700,2024,Diesel,Manual,1500,10.3,7,22600.0,1,2380000.0,,
2356,Hyundai,Verna,2015,Petrol,Manual,1000,27.1,5,16700.0,10,995000.0,,
2357,Honda,Amaze,2015,Electric,Automatic,0,24.4,5,19800.0,10,1062000.0,,
2358,Kia,Seltos,2022,Petrol,Automatic,2000,12.8,5,11800.0,3,2558000.0,,
2359,Mahindra,Bolero,2021,CNG,Manual,800,26.5,7,18400.0,4,293000.0,,
2360,Toyota,Fortuner,2015,Petrol,Automatic,1500,22.0,7,5600.0,10,1310000.0,,
2361,Volkswagen,Tiguan,2015,CNG,Automatic,2000,22.9,5,7300.0,10,1156000.0,,
2362,Tata Motors,Punch,2017,CNG,Automatic,1200,19.1,5,14800.0,8,261000.0,,
2363,Mahindra,Thar,2023,Petrol,Automatic,1500,28.3,4,15400.0,2,2001000.0,,
2364,Hyundai,i10,2016,CNG,Manual,800,14.8,5,13000.0,9,221000.0,,
2365,Hyundai,i10,2024,CNG,Automatic,2000,14.2,5,10700.0,1,2182000.0,,
2366,Toyota,Camry,2017,CNG,Manual,1500,11.4,5,10500.0,8,744000.0,,
2367,Volkswagen,Polo,2019,CNG,Manual,1500,11.6,5,10900.0,6,1624000.0,,
2368,Tata Motors,Nexon,2017,Petrol,Automatic,2500,13.9,5,11800.0,8,1586000.0,,
2369,Honda,Civic,2023,CNG,Automatic,1000,24.9,5,19900.0,2,906000.0,,
2370,Kia,Carnival,2019,CNG,Automatic,2000,12.2,7,9600.0,6,1816000.0,,
2371,Skoda,Rapid,2023,Petrol,Automatic,1800,17.4,5,12300.0,2,3190000.0,,
2372,Maruti Suzuki,Dzire,2022,CNG,Manual,1000,10.1,5,12000.0,3,675000.0,,
2373,Hyundai,Verna,2021,Diesel,Manual,1000,28.0,5,6900.0,4,753000.0,,
2374,Maruti Suzuki,WagonR,2023,CNG,Manual,1200,23.3,5,19200.0,2,371000.0,,
2375,Kia,Carnival,2016,CNG,Manual,1800,21.2,7,6700.0,9,1184000.0,,
2376,Tata Motors,Tiago,2016,CNG,Manual,800,23.9,5,18200.0,9,212000.0,,
2377,Honda,City,2024,Diesel,Automatic,1000,10.2,5,18300.0,1,1139000.0,,
2378,Honda,Amaze,2021,Electric,Manual,0,26.4,5,18700.0,4,1631000.0,,
2379,Kia,Carens,2024,Petrol,Automatic,1000,21.1,7,14300.0,1,615000.0,,
2380,Kia,Carens,2020,Diesel,Manual,800,12.6,7,12300.0,5,400000.0,,
2381,Maruti Suzuki,Dzire,2018,Petrol,Manual,1000,18.2,5,24600.0,7,1093000.0,,
2382,Tata Motors,Punch,2021,Petrol,Automatic,1200,12.2,5,18900.0,4,436000.0,,
2383,Hyundai,Creta,2016,CNG,Automatic,1500,16.4,5,8600.0,9,1052000.0,,
2384,Kia,EV6,2018,Electric,Automatic,0,24.8,5,24000.0,7,1460000.0,22.1,1.151
2385,Mahindra,XUV300,2018,Diesel,Manual,1500,11.5,5,6700.0,7,1291000.0,,
2386,Tata Motors,Nexon,2016,CNG,Manual,2500,20.5,5,8500.0,9,1122000.0,,
2387,Honda,Civic,2020,CNG,Manual,1500,18.1,5,14000.0,5,800000.0,,
2388,Maruti Suzuki,Baleno,2016,CNG,Automatic,2000,20.4,5,13800.0,9,944000.0,,
2389,Kia,Carens,2016,Diesel,Automatic,800,18.0,7,21900.0,9,288000.0,,
2390,Maruti Suzuki,Baleno,2023,CNG,Automatic,800,25.1,5,12700.0,2,341000.0,,
2391,Renault,Kiger,2015,Diesel,Automatic,800,25.8,5,22200.0,10,187000.0,,
2392,Maruti Suzuki,WagonR,2020,CNG,Automatic,2500,16.9,5,15700.0,5,1366000.0,,
2393,Hyundai,Verna,2017,Petrol,Automatic,1000,12.0,5,22200.0,8,649000.0,,
2394,Honda,Amaze,2015,Electric,Automatic,0,12.5,5,19100.0,10,1117000.0,,
2395,Renault,Triber,2023,Diesel,Manual,1800,11.8,7,22300.0,2,2027000.0,,
2396,Volkswagen,Vento,2017,Petrol,Automatic,2000,28.0,5,14900.0,8,1634000.0,,
2397,Kia,EV6,2022,Electric,Automatic,0,24.1,5,11900.0,3,1939000.0,71.6,1.22
2398,Hyundai,Verna,2016,Diesel,Manual,1000,11.3,5,10800.0,9,506000.0,,
2399,Tata Motors,Punch,2020,Petrol,Manual,2500,25.6,5,24700.0,5,1915000.0,,
2400,Mahindra,XUV300,2020,Petrol,Manual,1500,15.7,5,13300.0,5,1655000.0,,
2401,Kia,Carnival,2018,Diesel,Automatic,1500,29.7,7,6600.0,7,1416000.0,,
2402,Tata Motors,Harrier,2021,Petrol,Manual,2500,13.5,5,20800.0,4,2239000.0,,
2403,Honda,City,2019,CNG,Manual,1800,28.8,5,14800.0,6,1398000.0,,
2404,Toyota,Camry,2015,Diesel,Automatic,1500,10.2,5,13700.0,10,724000.0,,
2405,Volkswagen,Taigun,2021,CNG,Automatic,1800,25.2,5,19800.0,4,1988000.0,,
2406,Skoda,Slavia,2016,Petrol,Automatic,1200,12.5,5,12100.0,9,1634000.0,,
2407,Volkswagen,Virtus,2016,CNG,Manual,2000,27.3,5,5300.0,9,1148000.0,,
2408,Volkswagen,Tiguan,2023,CNG,Manual,800,21.4,5,6200.0,2,455000.0,,
2409,Renault,Duster,2022,Petrol,Automatic,800,14.4,5,8800.0,3,1740000.0,,
2410,Hyundai,Verna,2021,Petrol,Automatic,2000,25.5,5,24400.0,4,2002000.0,,
2411,Kia,Seltos,2016,Diesel,Automatic,1500,21.0,5,12200.0,9,1279000.0,,
2412,Volkswagen,Vento,2023,Diesel,Automatic,1200,16.6,5,12800.0,2,628000.0,,
2413,Honda,Amaze,2023,Electric,Manual,0,10.6,5,17600.0,2,2180000.0,,
2414,Skoda,Slavia,2016,CNG,Manual,1200,13.8,5,20900.0,9,327000.0,,
2415,Skoda,Superb,2019,Petrol,Automatic,1000,10.3,5,23700.0,6,1095000.0,,
2416,Mahindra,XUV700,2020,CNG,Automatic,1500,24.4,7,23900.0,5,1455000.0,,
2417,Maruti Suzuki,Baleno,2024,Diesel,Automatic,1500,25.8,5,8100.0,1,1044000.0,,
2418,Honda,Amaze,2017,Electric,Manual,0,20.0,5,21300.0,8,1329000.0,,
2419,Skoda,Rapid,2019,Diesel,Manual,2000,21.5,5,12900.0,6,1861000.0,,
2420,Volkswagen,Taigun,2024,Petrol,Automatic,1500,25.8,5,18400.0,1,2604000.0,,
2421,Toyota,Glanza,2015,CNG,Automatic,2500,26.6,5,9800.0,10,1401000.0,,
2422,Mahindra,Scorpio,2015,Diesel,Automatic,1500,25.6,7,20900.0,10,1044000.0,,
2423,Volkswagen,Virtus,2016,CNG,Manual,2000,23.6,5,18700.0,9,1253000.0,,
2424,Toyota,Glanza,2016,Diesel,Manual,2500,20.3,5,10700.0,9,1625000.0,,
2425,Skoda,Slavia,2024,CNG,Automatic,2500,13.1,5,21300.0,1,3517000.0,,
2426,Skoda,Octavia,2022,Diesel,Automatic,1000,28.1,5,15600.0,3,1204000.0,,
2427,Hyundai,i20,2021,Diesel,Manual,1800,16.0,5,6100.0,4,1823000.0,,
2428,Maruti Suzuki,Ertiga,2017,CNG,Automatic,1500,16.0,7,12600.0,8,776000.0,,
2429,Kia,Sonet,2020,Diesel,Automatic,1800,19.5,5,13000.0,5,2024000.0,,
2430,Mahindra,Bolero,2018,CNG,Manual,2500,27.3,7,13200.0,7,1387000.0,,
2431,Volkswagen,Virtus,2015,CNG,Automatic,2000,20.9,5,16000.0,10,1243000.0,,
2432,Honda,City,2019,Diesel,Manual,1500,25.5,5,17200.0,6,809000.0,,
2433,Honda,City,2015,CNG,Automatic,1000,17.7,5,8300.0,10,486000.0,,
2434,Volkswagen,Tiguan,2016,CNG,Manual,2000,16.9,5,12000.0,9,1358000.0,,
2435,Toyota,Innova,2017,CNG,Manual,1800,21.8,7,22000.0,8,1384000.0,,
2436,Skoda,Rapid,2024,Diesel,Manual,1800,15.0,5,10900.0,1,3145000.0,,
2437,Toyota,Fortuner,2016,CNG,Automatic,1500,18.5,7,20000.0,9,1352000.0,,
2438,Maruti Suzuki,Ertiga,2019,Diesel,Manual,1800,10.6,7,21900.0,6,1406000.0,,
2439,Tata Motors,Tiago,2019,Diesel,Manual,1000,19.2,5,10600.0,6,300000.0,,
2440,Kia,EV6,2021,Electric,Manual,0,17.1,5,10300.0,4,1788000.0,89.3,1.248
2441,Honda,WR-V,2022,Diesel,Manual,1800,17.6,5,11300.0,3,2172000.0,,
2442,Hyundai,i10,2018,CNG,Manual,1000,12.1,5,6100.0,7,289000.0,,
2443,Tata Motors,Punch,2020,CNG,Automatic,2000,16.4,5,18800.0,5,1457000.0,,
2444,Tata Motors,Tiago,2019,Diesel,Manual,2500,26.6,5,21100.0,6,1778000.0,,
2445,Honda,Civic,2022,Petrol,Manual,1500,21.0,5,17000.0,3,1115000.0,,
2446,Tata Motors,Altroz,2017,Diesel,Manual,1800,23.5,5,7100.0,8,1202000.0,,
2447,Toyota,Camry,2017,CNG,Automatic,2500,13.5,5,23500.0,8,1820000.0,,
2448,Honda,Civic,2021,Petrol,Automatic,1200,27.0,5,21000.0,4,965000.0,,
2449,Renault,Duster,2024,CNG,Automatic,800,29.6,5,7700.0,1,355000.0,,
2450,Tata Motors,Altroz,2015,CNG,Automatic,1800,25.5,5,24900.0,10,956000.0,,
2451,Volkswagen,Polo,2017,Petrol,Automatic,800,11.5,5,9100.0,8,329000.0,,
2452,Hyundai,i10,2020,CNG,Automatic,2000,18.5,5,24100.0,5,1630000.0,,
2453,Toyota,Urban Cruiser,2015,Petrol,Manual,1200,14.5,5,7500.0,10,308000.0,,
2454,Volkswagen,Polo,2023,Petrol,Automatic,1500,23.1,5,5600.0,2,1295000.0,,
2455,Renault,Lodgy,2020,CNG,Automatic,1200,27.7,7,12300.0,5,319000.0,,
2456,Maruti Suzuki,WagonR,2023,CNG,Automatic,2500,12.3,5,8200.0,2,1824000.0,,
2457,Skoda,Octavia,2024,Petrol,Manual,1000,22.3,5,21200.0,1,2726000.0,,
2458,Maruti Suzuki,Dzire,2022,Petrol,Automatic,1500,22.4,5,5100.0,3,914000.0,,
2459,Volkswagen,Tiguan,2020,CNG,Automatic,1000,25.6,5,11700.0,5,377000.0,,
2460,Skoda,Slavia,2021,Diesel,Manual,2500,28.8,5,10600.0,4,2736000.0,,
2461,Volkswagen,Taigun,2018,Petrol,Manual,1500,25.7,5,8700.0,7,1567000.0,,
2462,Volkswagen,Polo,2015,CNG,Automatic,1500,28.1,5,23200.0,10,1247000.0,,
2463,Maruti Suzuki,Swift,2023,Diesel,Manual,800,15.9,5,10500.0,2,358000.0,,
2464,Renault,Duster,2023,Diesel,Automatic,2000,22.9,5,22900.0,2,2053000.0,,
2465,Tata Motors,Nexon,2019,Petrol,Manual,2000,20.2,5,12300.0,6,1686000.0,,
2466,Toyota,Urban Cruiser,2015,CNG,Automatic,1000,11.0,5,6400.0,10,1265000.0,,
2467,Hyundai,Verna,2018,Diesel,Manual,1500,29.0,5,20500.0,7,676000.0,,
2468,Maruti Suzuki,Swift,2016,CNG,Manual,2500,23.5,5,10200.0,9,1023000.0,,
2469,Maruti Suzuki,Ertiga,2018,CNG,Manual,1500,27.9,7,23900.0,7,1112000.0,,
2470,Tata Motors,Tiago,2020,CNG,Manual,1200,14.2,5,6800.0,5,327000.0,,
2471,Honda,City,2018,Diesel,Manual,1000,26.6,5,12700.0,7,662000.0,,
2472,Hyundai,Creta,2019,Diesel,Manual,2000,22.7,5,11700.0,6,1678000.0,,
2473,Tata Motors,Nexon,2016,CNG,Automatic,1000,18.8,5,17800.0,9,230000.0,,
2474,Toyota,Glanza,2015,CNG,Manual,2000,26.5,5,18900.0,10,1119000.0,,
2475,Maruti Suzuki,Dzire,2024,CNG,Manual,2500,21.9,5,17300.0,1,2017000.0,,
2476,Tata Motors,Tiago,2016,Diesel,Automatic,2000,28.2,5,12000.0,9,1250000.0,,
2477,Honda,City,2018,Petrol,Manual,1000,22.1,5,21500.0,7,1379000.0,,
2478,Renault,Triber,2024,Petrol,Automatic,1000,22.5,7,20100.0,1,2102000.0,,
2479,Tata Motors,Tiago,2019,Petrol,Manual,1200,14.2,5,20100.0,6,359000.0,,
2480,Hyundai,Verna,2024,Petrol,Manual,1000,25.9,5,13400.0,1,2174000.0,,
2481,Tata Motors,Harrier,2022,CNG,Manual,2500,10.5,5,15200.0,3,2065000.0,,
2482,Toyota,Innova,2018,Petrol,Automatic,1500,11.9,7,8900.0,7,1853000.0,,
2483,Honda,Civic,2024,CNG,Manual,2500,29.2,5,10000.0,1,2644000.0,,
2484,Skoda,Octavia,2020,Petrol,Automatic,2000,25.0,5,9900.0,5,2461000.0,,
2485,Mahindra,XUV300,2018,CNG,Automatic,1500,22.7,5,19000.0,7,1152000.0,,
2486,Honda,Jazz,2018,CNG,Manual,1000,18.9,5,20300.0,7,1444000.0,,
2487,Renault,Lodgy,2019,Diesel,Manual,1800,28.8,7,6500.0,6,1298000.0,,
2488,Kia,EV6,2018,Electric,Automatic,0,17.0,5,18900.0,7,1533000.0,53.8,1.195
2489,Maruti Suzuki,Swift,2020,Diesel,Automatic,2500,26.8,5,9000.0,5,1609000.0,,
2490,Mahindra,Scorpio,2023,Diesel,Automatic,2500,17.3,7,17700.0,2,2603000.0,,
2491,Honda,WR-V,2018,CNG,Manual,1800,14.4,5,19500.0,7,1380000.0,,
2492,Hyundai,Venue,2016,CNG,Automatic,800,16.0,5,12400.0,9,232000.0,,
2493,Mahindra,XUV300,2018,Petrol,Automatic,1500,13.5,5,11200.0,7,1455000.0,,
2494,Hyundai,i20,2015,Petrol,Manual,1200,16.9,5,25000.0,10,1062000.0,,
2495,Skoda,Octavia,2021,CNG,Automatic,1500,16.1,5,22800.0,4,1127000.0,,
2496,Mahindra,Scorpio,2015,CNG,Automatic,1500,15.0,7,24700.0,10,1105000.0,,
2497,Kia,Carens,2019,CNG,Automatic,2000,14.6,7,6000.0,6,1702000.0,,
2498,Volkswagen,Vento,2024,CNG,Manual,2000,13.2,5,17500.0,1,2721000.0,,
2499,Volkswagen,Taigun,2015,Diesel,Automatic,1500,28.5,5,15600.0,10,1226000.0,,
2500,Hyundai,Creta,2019,CNG,Manual,1500,27.4,5,9800.0,6,1243000.0,,
2501,Honda,City,2022,CNG,Manual,1500,12.8,5,5700.0,3,956000.0,,
2502,Volkswagen,Tiguan,2017,Diesel,Automatic,2000,14.4,5,19600.0,8,1739000.0,,
2503,Skoda,Kushaq,2023,CNG,Manual,2500,13.7,5,16100.0,2,3028000.0,,
2504,Maruti Suzuki,Swift,2023,CNG,Automatic,2500,10.0,5,9000.0,2,2056000.0,,
2505,Maruti Suzuki,Baleno,2023,Diesel,Manual,1800,21.5,5,16400.0,2,1699000.0,,
2506,Volkswagen,Tiguan,2015,Petrol,Automatic,1800,19.7,5,24000.0,10,1424000.0,,
2507,Tata Motors,Punch,2021,CNG,Manual,2000,14.4,5,22500.0,4,1783000.0,,
2508,Honda,WR-V,2023,CNG,Manual,1800,14.7,5,6000.0,2,2149000.0,,
2509,Mahindra,Thar,2019,Diesel,Automatic,1500,20.3,4,9000.0,6,1414000.0,,
2510,Hyundai,Venue,2015,CNG,Automatic,1800,14.5,5,22400.0,10,1033000.0,,
2511,Renault,Lodgy,2022,Petrol,Manual,2500,12.2,7,15900.0,3,1652000.0,,
2512,Kia,Sonet,2021,Diesel,Manual,1800,14.4,5,15800.0,4,2085000.0,,
2513,Skoda,Octavia,2024,CNG,Manual,1000,18.9,5,10900.0,1,1235000.0,,
2514,Tata Motors,Nexon,2024,Electric,Automatic,0,22.9,5,20400.0,1,2162000.0,100.0,1.284
2515,Honda,Amaze,2017,Electric,Manual,0,28.9,5,8400.0,8,1216000.0,,
2516,Tata Motors,Altroz,2015,Petrol,Manual,2500,17.2,5,12100.0,10,1339000.0,,
2517,Renault,Lodgy,2019,Petrol,Automatic,2500,29.4,7,7800.0,6,1224000.0,,
2518,Maruti Suzuki,Ertiga,2023,CNG,Automatic,1500,26.9,7,17500.0,2,1514000.0,,
2519,Mahindra,Scorpio,2023,Diesel,Automatic,1800,13.2,7,22100.0,2,2413000.0,,
2520,Honda,WR-V,2017,CNG,Automatic,1800,11.6,5,24900.0,8,1334000.0,,
2521,Kia,Carnival,2017,Petrol,Automatic,1500,28.2,7,19300.0,8,1461000.0,,
2522,Toyota,Fortuner,2022,Diesel,Automatic,1500,13.1,7,18100.0,3,2434000.0,,
2523,Volkswagen,Tiguan,2017,Diesel,Manual,800,12.2,5,5600.0,8,306000.0,,
2524,Skoda,Rapid,2016,CNG,Automatic,2000,16.2,5,16200.0,9,1581000.0,,
2525,Mahindra,Thar,2015,Petrol,Manual,2000,23.5,4,13100.0,10,1189000.0,,
2526,Renault,Duster,2023,Petrol,Manual,800,15.5,5,6200.0,2,1834000.0,,
2527,Hyundai,Verna,2018,Diesel,Automatic,1500,12.0,5,16600.0,7,811000.0,,
2528,Tata Motors,Altroz,2017,Diesel,Automatic,1200,17.6,5,22300.0,8,317000.0,,
2529,Volkswagen,Virtus,2022,CNG,Manual,1500,16.3,5,12200.0,3,1122000.0,,
2530,Renault,Kiger,2018,CNG,Manual,800,20.0,5,22800.0,7,1145000.0,,
2531,Renault,Duster,2022,Petrol,Manual,800,26.6,5,16500.0,3,377000.0,,
2532,Tata Motors,Altroz,2022,Petrol,Manual,1500,10.2,5,9300.0,3,1022000.0,,
2533,Skoda,Slavia,2018,Diesel,Automatic,1800,25.6,5,14500.0,7,2004000.0,,
2534,Mahindra,Bolero,2015,CNG,Automatic,1200,23.5,7,12800.0,10,231000.0,,
2535,Mahindra,XUV700,2015,Diesel,Automatic,1500,13.0,7,23100.0,10,1089000.0,,
2536,Renault,Kwid,2018,CNG,Manual,2500,24.1,5,12500.0,7,1279000.0,,
2537,Tata Motors,Tiago,2017,CNG,Automatic,800,19.1,5,8700.0,8,244000.0,,
2538,Mahindra,Scorpio,2017,Petrol,Automatic,1800,16.6,7,17500.0,8,1491000.0,,
2539,Volkswagen,Vento,2023,CNG,Automatic,2000,13.1,5,6800.0,2,2430000.0,,
2540,Kia,Carnival,2019,Diesel,Automatic,1500,17.2,7,7600.0,6,1685000.0,,
2541,Skoda,Kushaq,2024,CNG,Automatic,1500,19.8,5,21400.0,1,2889000.0,,
2542,Volkswagen,Vento,2016,Petrol,Manual,1800,17.6,5,6100.0,9,1385000.0,,
2543,Tata Motors,Tiago,2018,Petrol,Manual,1000,10.7,5,24700.0,7,321000.0,,
2544,Hyundai,Venue,2019,CNG,Manual,1000,24.0,5,10800.0,6,284000.0,,
2545,Tata Motors,Tiago,2016,CNG,Automatic,2500,25.5,5,7000.0,9,1281000.0,,
2546,Honda,WR-V,2021,CNG,Automatic,1000,29.4,5,14500.0,4,388000.0,,
2547,Renault,Lodgy,2018,CNG,Automatic,800,17.5,7,11200.0,7,231000.0,,
2548,Tata Motors,Harrier,2023,Petrol,Manual,2000,14.3,5,17000.0,2,2348000.0,,
2549,Skoda,Slavia,2015,Petrol,Automatic,1200,25.9,5,21800.0,10,387000.0,,
2550,Maruti Suzuki,Baleno,2017,CNG,Automatic,1800,10.5,5,21600.0,8,1136000.0,,
2551,Honda,Civic,2020,CNG,Manual,1500,15.9,5,6500.0,5,778000.0,,
2552,Hyundai,i20,2021,Diesel,Manual,1000,21.4,5,16000.0,4,374000.0,,
2553,Hyundai,Creta,2017,Petrol,Manual,1500,29.6,5,8100.0,8,1225000.0,,
2554,Toyota,Innova,2024,Diesel,Automatic,1500,22.9,7,17000.0,1,2651000.0,,
2555,Volkswagen,Vento,2017,Petrol,Manual,2500,24.6,5,5600.0,8,1788000.0,,
2556,Tata Motors,Tiago,2017,Petrol,Automatic,1200,17.0,5,8000.0,8,1238000.0,,
2557,Hyundai,Verna,2018,Petrol,Manual,1000,19.2,5,5500.0,7,1186000.0,,
2558,Hyundai,Creta,2024,Petrol,Manual,1500,22.4,5,6200.0,1,2193000.0,,
2559,Hyundai,i20,2021,Petrol,Manual,1500,26.5,5,16100.0,4,985000.0,,
2560,Skoda,Kushaq,2023,Diesel,Automatic,1500,15.1,5,9900.0,2,2943000.0,,
2561,Volkswagen,Virtus,2021,CNG,Automatic,2000,28.7,5,7700.0,4,1805000.0,,
2562,Maruti Suzuki,Baleno,2019,CNG,Manual,1500,14.4,5,16400.0,6,1228000.0,,
2563,Maruti Suzuki,WagonR,2017,Petrol,Manual,1500,23.5,5,13300.0,8,539000.0,,
2564,Maruti Suzuki,Ertiga,2019,CNG,Manual,1500,28.2,7,13400.0,6,1097000.0,,
